CustomerID,Recency,Quantity,UnitPrice,TotalPrice,ItemsInCart,CouponUsed,OrderCompleted,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,Cluster
C19937,36,1,438.34,438.34,5,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,4
C21191,46,1,325.81,325.81,1,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0
C45862,703,1,176.1,176.1,1,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
C39130,678,5,45.31,226.55,8,0,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1
C18167,471,4,221.96,887.84,7,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7
C47307,607,2,601.43,1202.86,5,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
C57276,684,5,691.28,3456.4,10,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,7
C38928,290,4,417.89,1671.56,4,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
C49710,535,4,409.28,1637.12,8,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1
C41709,746,2,356.35,712.7,6,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,6
C91255,442,5,170.22,851.1,8,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,7
C76653,845,4,384.85,1539.4,9,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,7
C95667,223,4,115.77,463.08,7,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
C33313,63,3,579.55,1738.65,8,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,3
C36825,855,2,438.76,877.52,2,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
C20861,43,5,488.35,2441.75,9,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,3
C26364,807,4,328.56,1314.24,4,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0
C34686,95,1,68.39,68.39,3,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,2
C97593,790,4,595.62,2382.48,8,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,4
C84331,500,5,644.64,3223.2,6,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1
C88775,681,5,397.81,1989.05,5,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,8
C76362,547,3,236.5,709.5,8,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,7
C59278,259,5,472.01,2360.05,10,1,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
C55819,669,5,253.75,1268.75,9,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
C82344,233,3,676.21,2028.63,5,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,7
C65565,504,3,134.05,402.15,3,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,6
C80416,448,5,217.43,1087.15,10,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,6
C23637,762,1,553.56,553.56,5,0,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,2
C24769,604,2,28.55,57.1,7,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,0
C81547,522,2,255.26,510.52,6,1,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3
C12813,108,5,292.54,1462.7,8,1,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
C50732,202,4,147.51,590.04,4,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1
C41320,331,3,569.84,1709.52,8,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,4
C55286,496,5,574.79,2873.95,8,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2
C87994,635,4,598.19,2392.76,7,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,7
C25580,852,4,390.84,1563.36,9,1,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3
C66196,276,2,398.45,796.9,7,1,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,3
C35377,766,5,623.81,3119.05,6,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,3
C40771,199,4,174.49,697.96,5,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,7
C20624,108,1,479.56,479.56,1,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,3
C27070,267,4,653.13,2612.52,8,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
C18826,672,3,481.1,1443.3,3,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,8
C23899,97,5,271.69,1358.45,7,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,6
C43249,115,3,463.81,1391.43,8,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,4
C95856,768,2,639.88,1279.76,5,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5
C86266,342,4,404.58,1618.32,5,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
C39551,877,1,76.93,76.93,6,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,5
C90310,202,4,190.64,762.56,5,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7
C20124,561,2,88.73,177.46,5,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,4
C63372,476,5,485.71,2428.55,10,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1
C90595,109,5,78.29,391.45,5,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,3
C98483,446,5,22.14,110.7,10,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4
C16429,462,1,679.65,679.65,6,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,6
C31810,880,1,178.44,178.44,2,1,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3
C88029,17,5,655.55,3277.75,5,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,7
C57798,446,4,577.08,2308.32,8,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,6
C82858,677,3,197.97,593.91,5,0,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,1
C60699,534,3,411.95,1235.85,7,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,7
C94658,285,2,443.22,886.44,5,0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,5
C78305,55,3,364.14,1092.42,7,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0
C43538,49,3,430.06,1290.18,8,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,6
C47486,209,1,320.92,320.92,5,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,1
C24212,632,3,107.36,322.08,5,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,5
C24765,362,2,359.86,719.72,4,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,6
C48176,225,4,434.23,1736.92,8,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,4
C54675,912,2,645.85,1291.7,5,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1
C16675,22,4,214.35,857.4,7,1,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,4
C38557,65,3,638.5,1915.5,4,1,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,8
C80183,567,1,365.57,365.57,5,1,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,0
C39530,250,3,568.05,1704.15,6,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,6
C10002,624,3,490.01,1470.03,4,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,4
C56938,18,3,372.6,1117.8,7,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,5
C41331,768,5,240.61,1203.05,10,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,8
C94698,393,1,586.62,586.62,5,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,3
C56506,478,3,257.84,773.52,4,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,5
